id,name,artist,event_local_date,event_local_time,venue,city,country,url
1AvZZbwGkRheVEO,Reuben And The Dark - Funeral Sky Anniversary Tour,Reuben and the Dark,2025-11-25,19:00:00,Longboat Hall,Toronto,Canada,https://www.ticketmaster.ca/reuben-and-the-dark-funeral-sky-toronto-ontario-11-25-2025/event/1000632BDB0B49E0
1AvfZbtGkUg7wiF,YUNGBLUD,YUNGBLUD,2025-11-25,19:00:00,9:30 CLUB,Washington,United States Of America,https://www.ticketmaster.com/yungblud-washington-district-of-columbia-11-25-2025/event/1500629DB5132B08
Z7r9jZ1A7_78M,Queensryche w/ Accept,Queensryche,2025-11-25,19:00:00,Starland Ballroom,Sayreville,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7_78M
Z7r9jZ1A7_bbp,Waterparks w/ Chloe Moriondo,Waterparks,2025-11-25,19:00:00,Stage AE,Pittsburgh,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7_bbp
Z7r9jZ1A7bSGK,Portugal the Man,Portugal. The Man,2025-11-25,19:00:00,Royal Oak Music Theatre,Royal Oak,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7bSGK
Z7r9jZ1A7j83A,Belmont,Belmont,2025-11-25,18:00:00,Paper Tiger,San Antonio,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7j83A
Z7r9jZ1A7qzFw,Warren Wolf w/ Imani Grace,Warren Wolf,2025-11-25,19:00:00,Keystone Korner Baltimore,Baltimore,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7qzFw
k7vGFbl3yZ0ZI,Avatar - In The Airwaves - USA 2025,Avatar,2025-11-25,19:00:00,The Paramount in concert with Northwell,Huntington,United States Of America,https://www.ticketmaster.com/avatar-in-the-airwaves-usa-2025-huntington-new-york-11-25-2025/event/000062B4B9024028
rZ7HnEZ1AK0U37,"Elijah with Royale Lynn, Of Virtue and Never Easy",Of Virtue,2025-11-25,19:00:00,The Southgate House Revival - Sanctuary,Newport,United States Of America,https://www.ticketweb.com/event/elijah-with-royale-lynn-of-the-southgate-house-revival-tickets/13936484
rZ7HnEZ1AKPpvf,"Ken Peplowski Quartet ""Ken's American Songbook""",Ken Peplowski,2025-11-25,19:00:00,Birdland Jazz Club,New York,United States Of America,https://www.ticketweb.com/event/ken-peplowski-quartet-kens-american-birdland-jazz-club-tickets/13956054
rZ7HnEZ1Af4y4d,NKU Jazz Combo I & Jam Session,,2025-11-25,19:00:00,The Southgate House Revival - Revival Room,Newport,United States Of America,https://www.ticketweb.com/event/nku-jazz-combo-i-the-southgate-house-revival-tickets/14579543
rZ7HnEZ1AfQ84N,"Cartoon, Vehicular Homicide, Void of Infinite Consequence , Nadafinger",,2025-11-25,19:00:00,Nikki Lopez Philly,Philadelphia,United States Of America,https://www.ticketweb.com/event/cartoon-vehicular-homicide-void-of-nikki-lopez-philly-tickets/14690563
rZ7HnEZ1AfbEfN,STUNT!’sgiving,,2025-11-25,19:00:00,Middle East - Upstairs,Cambridge,United States Of America,https://www.ticketweb.com/event/stuntsgiving-middle-east-upstairs-tickets/14627523
rZ7HnEZ1AfbEuS,An Evening with Aaron Raitiere,,2025-11-25,18:00:00,The Bluebird Cafe,Nashville,United States Of America,https://www.ticketweb.com/event/an-evening-with-aaron-raitiere-the-bluebird-cafe-tickets/14627373
vv1AvZkGvGkdrclGg,Band Of Skulls: Cold Fame Tour (18+),Band of Skulls,2025-11-25,19:00:00,Brighton Music Hall presented by Citizens,Boston,United States Of America,https://www.ticketmaster.com/band-of-skulls-cold-fame-tour-boston-massachusetts-11-25-2025/event/01006301DEB6B335
vvG17ZblDAgEtx,Zakk Sabbath: American Winter Tour 2025,Zakk Sabbath,2025-11-25,19:00:00,Wally's,Hampton,United States Of America,https://www.ticketmaster.com/zakk-sabbath-american-winter-tour-2025-hampton-new-hampshire-11-25-2025/event/010062BEC5D67A62
vvG1FZblD49g4V,Fit For A King: LONELY GOD TOUR,Fit for a King,2025-11-25,19:00:00,The Fillmore Philadelphia,Philadelphia,United States Of America,https://www.ticketmaster.com/fit-for-a-king-lonely-god-philadelphia-pennsylvania-11-25-2025/event/020062BED55F5574
vvG1OZbmEmRdUA,Sevendust Southside Double-wide Tour,Sevendust,2025-11-25,19:00:00,GLC Live at 20 Monroe,Grand Rapids,United States Of America,https://www.ticketmaster.com/sevendust-southside-doublewide-tour-grand-rapids-michigan-11-25-2025/event/080062E9EEBC3D85
vvG1zZbVlY4Elb,SKAI,SKAI,2025-11-25,19:00:00,The Masquerade - Hell,Atlanta,United States Of America,https://www.ticketmaster.com/skai-atlanta-georgia-11-25-2025/event/0E00634AF0567AD8
vvG1zZbm6a5puu,Toledo,Toledo,2025-11-25,19:00:00,The Masquerade - Purgatory,Atlanta,United States Of America,https://www.ticketmaster.com/toledo-atlanta-georgia-11-25-2025/event/0E0062E1C92D634D
Z7r9jZ1A7Q9GP,Earl Sweatshirt w/ Liv.e,Earl Sweatshirt,2025-11-25,19:30:00,Miami Beach Bandshell,Miami Beach,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7Q9GP
Z7r9jZ1A7j8p6,Mannheim Steamroller Christmas,Mannheim Steamroller Christmas,2025-11-25,19:30:00,Ferguson Center for the Arts Concert Hall,Newport News,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7j8p6
k7vGFbREum_yq,Trey Anastasio Band,Trey Anastasio,2025-11-25,19:30:00,Landmark Theatre,Syracuse,United States Of America,https://www.ticketmaster.com/trey-anastasio-band-syracuse-new-york-11-25-2025/event/000062F9CDB99E5D
rZ7HnEZ1Afb38S,Super Sport Records Showcase ft. Evan Westfall of Caamp * Sink * Sour Fiction * Spacekid,,2025-11-25,19:30:00,Rumba Cafe,Columbus,United States Of America,https://www.ticketweb.com/event/super-sport-records-showcase-ft-rumba-cafe-tickets/14612433
rZ7HnEZ1AfjKqK,Bluewater Kings Band (FREE SHOWCASE) at Woodlands Tavern,,2025-11-25,19:30:00,Woodlands Tavern,Columbus,United States Of America,https://www.ticketweb.com/event/bluewater-kings-band-free-showcase-woodlands-tavern-tickets/14713753
vvG1zZbc6cCgn3,Cody Fry Christmas With The Atlanta Symphony Orchestra,Cody Fry,2025-11-25,19:30:00,Atlanta Symphony Hall,Atlanta,United States Of America,https://www.ticketmaster.com/cody-fry-christmas-with-the-atlanta-atlanta-georgia-11-25-2025/event/0E0062D1ED3B5A92
vvG1zZbtkohdHD,Twilight In Concert,Twilight In Concert,2025-11-25,19:30:00,Cobb Energy Performing Arts Centre,Atlanta,United States Of America,https://www.ticketmaster.com/twilight-in-concert-atlanta-georgia-11-25-2025/event/0E006291916C3F3B
Z7r9jZ1A7QAOf,Ne Obliviscaris (18 and Over with Valid Government ID),Ne Obliviscaris,2025-11-25,18:45:00,Fine Line Music Cafe,Minneapolis,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7QAOf
Z7r9jZ1A7_VC3,Whitechapel,Whitechapel,2025-11-25,18:55:00,The Rave-Eagles Club,Milwaukee,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7_VC3
15vjZbx8Kqaog,Carpenters Legacy,Carpenters Legacy,2025-11-25,17:00:00,V Theater at Planet Hollywood Inside the Miracle Mile Mall,Las Vegas,United States Of America,https://www.ticketmaster.com/carpenters-legacy-las-vegas-nevada-11-25-2025/event/1700622413749475
16eZZbsGJG7IxXa,OsamaSon - Psykotic Tour,OsamaSon,2025-11-25,19:00:00,The Criterion,Oklahoma City,United States Of America,https://www.prekindle.com/event/43275-osamason-oklahoma-city
1778vxG6GCjeeyo,Silverstein: 25 Years Of Noise,Silverstein,2025-11-25,18:00:00,The Palace Theatre,Calgary,Canada,https://www.ticketmaster.ca/silverstein-25-years-of-noise-calgary-alberta-11-25-2025/event/110062C39C082E51
17G8vxG6uKFffZS,Sir Chloe,Sir Chloe,2025-11-25,20:00:00,Le Studio TD,Montreal,Canada,https://www.ticketmaster.ca/sir-chloe-montreal-quebec-11-25-2025/event/310062D4C8514033
1A8ZkGSGkeYh0Mc,Zade Dirani,Zade Dirani,2025-11-25,20:00:00,Living Arts Centre Auditorium,Mississauga,Canada,https://www.ticketmaster.ca/zade-dirani-mississauga-ontario-11-25-2025/event/10006333B06E4DED
1A8ZkuaGkdn6tts,GUNNA - Wun World Tour,Gunna,2025-11-25,20:00:00,Coca-Cola Coliseum,Toronto,Canada,https://www.ticketmaster.ca/gunna-wun-world-tour-toronto-ontario-11-25-2025/event/10006349EA1E9A71
1Ad7ZbNGkgDi-vi,Gowan,Gowan,2025-11-25,20:00:00,MTELUS,Montreal,Canada,https://www.ticketmaster.ca/gowan-montreal-quebec-11-25-2025/event/3100623D7BB2106C
1AdZZbPGknI93yf,Luis R Conriquez - Trakas HDSPM Tour,Luis R Conriquez,2025-11-25,20:00:00,UBS Arena,Belmont Park,United States Of America,https://www.ticketmaster.com/luis-r-conriquez-trakas-hdspm-tour-belmont-park-new-york-11-25-2025/event/3000625AA85D2E54
1Ae7ZbtGkMSyojq,Mammoth - The End Tour,Mammoth,2025-11-25,19:00:00,The Factory,Saint Louis,United States Of America,https://www.ticketmaster.com/mammoth-the-end-tour-saint-louis-missouri-11-25-2025/event/2100629DF3E5171D
G5dIZbRpJw-yw,Rob49 - Let Me Fly Tour,Rob49,2025-11-25,19:00:00,White Oak Music Hall - Downstairs,Houston,United States Of America,https://www.ticketmaster.com/rob49-let-me-fly-tour-houston-texas-11-25-2025/event/3A0062F5A6CA1E72
G5dIZbYTTOUCD,Violent Vira,Violent Vira,2025-11-25,19:00:00,House of Blues Houston,Houston,United States Of America,https://www.ticketmaster.com/violent-vira-houston-texas-11-25-2025/event/3A00630FFF8363BB
G5eVZbSQpmMLe,ARIEL PINK With You Every Night Tour 2025,Ariel Pink,2025-11-25,20:00:00,The Underground,Charlotte,United States Of America,https://www.ticketmaster.com/ariel-pink-with-you-every-night-charlotte-north-carolina-11-25-2025/event/2D00633696BB77C2
Z7r9jZ1A7QA79,Lindsey Stirling,Lindsey Stirling,2025-11-25,20:00:00,Ruth Eckerd Hall,Clearwater,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7QA79
Z7r9jZ1A7QA8s,Spiritbox w/ Periphery,Spiritbox,2025-11-25,19:00:00,The Pinnacle - TN,Nashville,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7QA8s
Z7r9jZ1A7QZ7z,Bktherula,Bktherula,2025-11-25,20:00:00,The Sinclair Music Hall,Cambridge,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7QZ7z
Z7r9jZ1A7_yF4,OsamaSon - Psykotic Tour,OsamaSon,2025-11-25,19:00:00,Criterion Theater - Oklahoma City,Oklahoma City,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7_yF4
Z7r9jZ1A7bZoV,A Tribute to Barbra Streisand,A Tribute to Barbra Streisand,2025-11-25,17:00:00,Alexis Park Resort Hotel,Las Vegas,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7bZoV
Z7r9jZ1A7bfaJ,Natalie Merchant,Natalie Merchant,2025-11-25,20:00:00,NY Society for Ethical Culture Adler Hall,New York,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7bfaJ
Z7r9jZ1A7boF_,Jim Messina,Jim Messina,2025-11-25,20:00:00,Rams Head On Stage,Annapolis,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7boF_
Z7r9jZ1A7j34e,Tracy Lawrence,Tracy Lawrence,2025-11-25,19:00:00,Category 10,Nashville,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7j34e
Z7r9jZ1A7jO_o,That Mexican OT - 21+ (under 21 allowed with parent or guardian),That Mexican OT,2025-11-25,19:00:00,The Railhouse,Kyle,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7jO_o
Z7r9jZ1A7oJaw,Grand Ole Opry: OPRY 100,Grand Ole Opry,2025-11-25,19:00:00,Grand Ole Opry House,Nashville,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7oJaw
Z7r9jZ1A7pF43,The Beths w/ Phoebe Rings,The Beths,2025-11-25,20:00:00,Globe Iron,Cleveland,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7pF43
rZ7HnEZ1AKP8f7,Live Weekly Bluegrass with  Allison Kelly,,2025-11-25,20:00:00,Lucinda's,New York,United States Of America,https://www.ticketweb.com/event/live-weekly-bluegrass-with-lucindas-tickets/13950504
rZ7HnEZ1Af1pvd,John Scofield Trio featuring Vicente Archer & Bill Stewart,John Scofield,2025-11-25,20:00:00,Blue Note Jazz Club,New York,United States Of America,https://www.ticketweb.com/event/john-scofield-trio-featuring-vicente-blue-note-jazz-club-tickets/14296043
rZ7HnEZ1AfCoqd,Autoheart,,2025-11-25,19:00:00,Exit/In,Nashville,United States Of America,https://www.ticketweb.com/event/autoheart-exitin-tickets/14391743
rZ7HnEZ1Af_9_N,ACO: A Tribute to Rob Williams,,2025-11-25,20:00:00,Grog Shop,Cleveland Heights,United States Of America,https://www.ticketweb.com/event/aco-a-tribute-to-rob-grog-shop-tickets/14657663
rZ7HnEZ1Af_efS,On The Mic Showcase: Kyle Bethel • Justice Samari • RHA,,2025-11-25,20:00:00,The Bowery Electric,New York,United States Of America,https://www.ticketweb.com/event/on-the-mic-showcase-kyle-the-bowery-electric-tickets/14642533
rZ7HnEZ1Af_w8N,The Students of Curt Morrison: FALL CONCERT!,,2025-11-25,19:00:00,FITZGERALDS NIGHTCLUB,Berwyn,United States Of America,https://www.ticketweb.com/event/the-students-of-curt-morrison-fitzgeralds-nightclub-tickets/14672423
rZ7HnEZ1Af_x0S,Party101 with DJ Matt Bennett,Party101,2025-11-25,20:00:00,Mulcahy's,Wantagh,United States Of America,https://www.ticketweb.com/event/party101-with-dj-matt-bennett-mulcahys-tickets/14662933
rZ7HnEZ1Afbf7S,Nookie: A NuMetal Night,,2025-11-25,20:00:00,Conduit,Winter Park,United States Of America,https://www.ticketweb.com/event/nookie-a-numetal-night-conduit-tickets/14614133
rZ7HnEZ1AfoVbN,The Mercury Jam,,2025-11-25,20:00:00,The Mercury Music Lounge,Lakewood,United States Of America,https://www.ticketweb.com/event/the-mercury-jam-the-mercury-music-lounge-tickets/14474623
vvG1FZbmTUZFLb,Lovejoy - One Simple Tour,Lovejoy,2025-11-25,20:00:00,Theatre of Living Arts,Philadelphia,United States Of America,https://www.ticketmaster.com/lovejoy-one-simple-tour-philadelphia-pennsylvania-11-25-2025/event/020062EFF60087D8
vvG1OZbc2KzNYB,Maroon 5: LOVE IS LIKE Tour,Maroon 5,2025-11-25,20:00:00,Little Caesars Arena,Detroit,United States Of America,https://www.ticketmaster.com/maroon-5-love-is-like-tour-detroit-michigan-11-25-2025/event/080062D3D3E23C3A
vvG1VZbYX3wvMP,Jason Bonhams Led Zeppelin Evening,Jason Bonham's Led Zeppelin Evening,2025-11-25,20:00:00,Seminole Hard Rock Tampa Event Center,Tampa,United States Of America,https://www.ticketmaster.com/jason-bonhams-led-zeppelin-evening-tampa-florida-11-25-2025/event/0D00630F92C81DE5
vvG1YZbsJVY0Qj,PLUTO World,Pluto,2025-11-25,19:00:00,House of Blues Dallas ,Dallas,United States Of America,https://www.ticketmaster.com/pluto-world-dallas-texas-11-25-2025/event/0C006319B4C2469C
vvG1bZbcdlnIa3,Say Anything and Motion City Soundtrack,Say Anything,2025-11-25,19:00:00,The Pageant,Saint Louis,United States Of America,https://www.ticketmaster.com/say-anything-and-motion-city-soundtrack-saint-louis-missouri-11-25-2025/event/060062D0EBAA8252
1A9Zk18GkdcVbq9,The King Comes Home,The King Comes Home,2025-11-25,17:30:00,Westgate Las Vegas Resort & Casino,Las Vegas,United States Of America,https://www.ticketmaster.com/the-king-comes-home-las-vegas-nevada-11-25-2025/event/17006290EDD18757
G5ezZbcJnkoet,Jabbawockeez,Jabbawockeez,2025-11-25,17:30:00,Jabbawockeez Theater at MGM Grand Hotel & Casino,Las Vegas,United States Of America,https://www.ticketmaster.com/jabbawockeez-las-vegas-nevada-11-25-2025/event/2E0062D9AA1910A9
G5vzZbml_VAJh,Omnium Gatherum,Omnium Gatherum,2025-11-25,18:30:00,Marquis,Denver,United States Of America,https://www.ticketmaster.com/omnium-gatherum-denver-colorado-11-25-2025/event/1E0062EAD9D0599B
Z7r9jZ1A7j7O8,Vince Giordano,Vince Giordano,2025-11-25,20:30:00,Birdland,New York,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7j7O8
rZ7HnEZ1AKP9Gf,Vince Giordano and the Nighthawks,Vince Giordano and the Nighthawks,2025-11-25,20:30:00,Birdland Theater,New York,United States Of America,https://www.ticketweb.com/event/vince-giordano-and-the-nighthawks-birdland-theater-tickets/13957314
rZ7HnEZ1Af13qd,"Aysanabee, The Way We’re Born Tour w/ Barrin May",Aysanabee,2025-11-25,19:30:00,The Park Theatre,Winnipeg,Canada,https://www.ticketweb.ca/event/aysanabee-the-way-were-born-the-park-theatre-tickets/14292743
rZ7HnEZ1Af4yAK,Los Lobos w. Paul Cebar,Los Lobos,2025-11-25,19:30:00,SPACE,Evanston,United States Of America,https://www.ticketweb.com/event/los-lobos-w-paul-cebar-space-tickets/14579153
rZ7HnEZ1AfQkpK,Tj Rosenthal,,2025-11-25,20:30:00,Lucinda's,New York,United States Of America,https://www.ticketweb.com/event/tj-rosenthal-lucindas-tickets/14686593
rZ7HnEZ1Af_9PN,"Lauren Anderson & Friends featuring Mindy Miller ,  Leyton Robinson ,  Liam Von Elbe ,  Dustin Dale Gaspard ,  Shan Scott ,  Aarik Duncan & Kam Bugger",,2025-11-25,19:30:00,3rd and Lindsley,Nashville,United States Of America,https://www.ticketweb.com/event/lauren-anderson-mindy-miller-leyton-3rd-and-lindsley-tickets/14657963
rZ7HnEZ1Af_eFN,Davy Mooney Quintet,,2025-11-25,19:30:00,Snug Harbor Jazz Bistro,New Orleans,United States Of America,https://www.ticketweb.com/event/davy-mooney-quintet-snug-harbor-jazz-bistro-tickets/14642223
rZ7HnEZ1AffpuS,Lyrical Rhythms,,2025-11-25,20:30:00,B Side Lounge,Cleveland Heights,United States Of America,https://www.ticketweb.com/event/lyrical-rhythms-b-side-lounge-tickets/14516373
1778vxG6GcgwxFL,Sloan,Sloan,2025-11-25,20:00:00,Burton Cummings Theatre,Winnipeg,Canada,https://www.ticketmaster.ca/sloan-winnipeg-manitoba-11-25-2025/event/110062CB75CA221F
1AtZkayGkdq7O-O,Splean - Presented By Art Buzz Productions & Sheep.co Entertainment,Splean,2025-11-25,19:00:00,Union Hall,Edmonton,Canada,https://www.ticketweb.ca/event/splean-presented-by-union-hall-tickets/14324643?REFERRAL_ID=tmfeed
1ae0Zbs4dvYZdC26,Better Lovers - Us Tour 2025,Better Lovers,2025-11-25,19:00:00,Black Sheep,Colorado Springs,United States Of America,https://www.ticketweb.com/event/better-lovers-us-black-sheep-tickets/14507333?REFERRAL_ID=tmfeed
1k78vxO_GA50wK1,Jessie Reyez - Paid In Memories Tour,Jessie Reyez,2025-11-25,19:00:00,Midway Music Hall,Edmonton,Canada,https://www.ticketmaster.ca/jessie-reyez-paid-in-memories-tour-edmonton-alberta-11-25-2025/event/110062819B9324CA
G5dIZbSeJtNGX,Alejandro Fernandez - Palenque Hidalgo,Alejandro Fernández,2025-11-25,20:00:00,Payne Arena,Hidalgo,United States Of America,https://www.ticketmaster.com/alejandro-fernandez-palenque-hidalgo-hidalgo-texas-11-25-2025/event/3A006330A6A6333E
G5dIZbU6wYl5G,Song Rise Sessions ,,2025-11-25,20:00:00,Antone's Nightclub,Austin,United States Of America,https://www.ticketmaster.com/song-rise-sessions-austin-texas-11-25-2025/event/3A006361F2C2B2CC
G5dIZbgrWT6YC,J.I.D - God Does Like Paradise Tour,J.I.D,2025-11-25,20:00:00,Bayou Music Center,Houston,United States Of America,https://www.ticketmaster.com/jid-god-does-like-paradise-tour-houston-texas-11-25-2025/event/3A006357BDFC7C0E
G5dIZbi0hBPul,An Evening With David Byrne - Who is the Sky Tour,David Byrne,2025-11-25,20:00:00,Bass Concert Hall,Austin,United States Of America,https://texasperformingarts.evenue.net/events/BYN?RSRC=tex-pac?RDAT=dBYRN-GRP-KwaH
G5ezZbNhGPBZI,The Australian Bee Gees (Vegas),The Australian Bee Gees (Vegas),2025-11-25,18:00:00,Thunderland Showroom at Excalibur,Las Vegas,United States Of America,https://www.ticketmaster.com/the-australian-bee-gees-vegas-las-vegas-nevada-11-25-2025/event/2E006236CC97A028
G5viZbRBSG7t4,"90s Hits & Xmas Riffs: Mark McGrath, Kevin Griffin & Emerson Hart Live",Ezra Ray Hart,2025-11-25,20:00:00,Brooklyn Bowl Nashville,Nashville,United States Of America,https://www.ticketmaster.com/90s-hits-xmas-riffs-mark-mcgrath-nashville-tennessee-11-25-2025/event/1B0062FEB3304A55
G5viZbVAHx3kr,Jagged Edge - Cuffing Season Tour,Jagged Edge,2025-11-25,20:00:00,Ryman Auditorium,Nashville,United States Of America,https://www.axs.com/events/1158641/jagged-edge-tickets?skin=ryman
LvZ18QGx54ru34YZnPgw-,The Piano Party- Keith Thompson & Tony Arias,Tony Arias,2025-11-25,18:00:00,The Composers Room,Las Vegas,United States Of America,https://www.universe.com/events/the-piano-party-keith-thompson-tony-arias-tickets-CL48WD?ref=ticketmaster
Z7r9jZ1A74Yov,Neko Case w/ John Grant,Neko Case,2025-11-25,20:00:00,Paramount Theatre-Austin,Austin,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A74Yov
Z7r9jZ1A74abN,Splean,Splean,2025-11-25,19:00:00,Union Hall - Edmonton,Edmonton,Canada,https://www.ticketmaster.com/event/Z7r9jZ1A74abN
Z7r9jZ1A7Qduv,Better Lovers,Better Lovers,2025-11-25,19:00:00,Black Sheep,Colorado Springs,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7Qduv
Z7r9jZ1A7_xp3,Scott Bradlee's Postmodern Jukebox,Scott Bradlee's Postmodern Jukebox,2025-11-25,20:00:00,Riverside Theatre - WI,Milwaukee,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7_xp3
Z7r9jZ1A7bfvd,An Evening With David Byrne - Who is the Sky Tour,David Byrne,2025-11-25,20:00:00,Bass Concert Hall,Austin,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7bfvd
Z7r9jZ1A7jzxb,Jagged Edge - Cuffing Season Tour,Jagged Edge,2025-11-25,20:00:00,Ryman Auditorium,Nashville,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7jzxb
k7vGFbVQVlo2I,James and the Cold Gun,James and the Cold Gun,2025-11-25,21:00:00,Mercury Lounge,New York,United States Of America,https://www.ticketmaster.com/james-and-the-cold-gun-new-york-new-york-11-25-2025/event/00006346B4AD13E8
rZ7HnEZ1AKJfFS,Mood,,2025-11-25,21:00:00,Middle East - Corner/Bakery,Cambridge,United States Of America,https://www.ticketweb.com/event/mood-middle-east-cornerbakery-tickets/13994233
rZ7HnEZ1AKP3v0,Santah (Reunion & Album Release) / Marrow / LILY.COM DJ Set,,2025-11-25,20:00:00,Empty Bottle,Chicago,United States Of America,https://www.ticketweb.com/event/santah-reunion-album-release-empty-bottle-tickets/13952064
rZ7HnEZ1AKPNff,Songwriter’s Night at The Nick Every Tuesday 8pm,,2025-11-25,20:00:00,The Nick,Birmingham,United States Of America,https://www.ticketweb.com/event/songwriters-night-at-the-nick-the-nick-tickets/13963514
rZ7HnEZ1Af40ON,King Yellowman,Yellowman,2025-11-25,20:00:00,Chickie Wah Wah,New Orleans,United States Of America,https://www.ticketweb.com/event/king-yellowman-chickie-wah-wah-tickets/14564823
rZ7HnEZ1Af4zAS,Ike Reilly,,2025-11-25,20:00:00,Shank Hall,Milwaukee,United States Of America,https://www.ticketweb.com/event/ike-reilly-shank-hall-tickets/14578173
rZ7HnEZ1AfZ30K,"New Faces Night feat. Neon Avenue, Pink Tip, Atrium The Band, and James Droll",,2025-11-25,20:00:00,The Basement,Nashville,United States Of America,https://www.ticketweb.com/event/new-faces-night-feat-neon-the-basement-tickets/14012913
rZ7HnEZ1AfjKbN,X-Mas Every Month with Jellyfish Theater,,2025-11-25,21:00:00,The Southgate House Revival - The Lounge,Newport,United States Of America,https://www.ticketweb.com/event/x-mas-every-month-with-the-southgate-house-revival-tickets/14713623
rZ7HnEZ1AfofFK,Allan Rayman,Allan Rayman,2025-11-25,19:00:00,The Starlite Room,Edmonton,Canada,https://www.ticketweb.ca/event/allan-rayman-the-starlite-room-tickets/14454213
rZ7HnEZ1Afud3d,PERSONALITY CRISIS AKA CLE PUNK NIGHT,,2025-11-25,21:00:00,The Foundry,Cleveland,United States Of America,https://www.ticketweb.com/event/personality-crisis-aka-cle-punk-the-foundry-tickets/14343483
vv1A6ZkubGkdffJm6,Scrounge,Scrounge,2025-11-25,20:00:00,High Noon Saloon,Madison,United States Of America,https://www.ticketmaster.com/scrounge-madison-wisconsin-11-25-2025/event/07006358D4526B87
vv1AkZk19GkeHZ4aJ,The Happy Fits,The Happy Fits,2025-11-25,20:00:00,Delmar Hall,Saint Louis,United States Of America,https://www.ticketmaster.com/the-happy-fits-saint-louis-missouri-11-25-2025/event/06006297BC015266
vv1AkZkGNGkdaaPEH,MGK: Lost Americana Tour,mgk,2025-11-25,20:00:00,CHI Health Center Omaha,Omaha,United States Of America,https://www.ticketmaster.com/mgk-lost-americana-tour-omaha-nebraska-11-25-2025/event/06006323C92659FC
vvG10ZbcRuBEZz,THRICE,THRICE,2025-11-25,18:00:00,House of Blues Anaheim,Anaheim,United States Of America,https://www.ticketmaster.com/thrice-anaheim-california-11-25-2025/event/090062DBCDEA7038
vvG18ZbmOZFxyd,PAUL McCARTNEY: GOT BACK,Paul McCartney,2025-11-25,20:00:00,United Center,Chicago,United States Of America,https://www.ticketmaster.com/paul-mccartney-got-back-chicago-illinois-11-25-2025/event/040062E800222E43
vvG1YZbYQnIvCl,Raekwon & Mobb Deep - 30th Anniversary Tour,Raekwon,2025-11-25,20:00:00,South Side Ballroom,Dallas,United States Of America,https://www.ticketmaster.com/raekwon-mobb-deep-30th-anniversary-tour-dallas-texas-11-25-2025/event/0C006306AAA013AB
vvG1jZbmLLKsm8,Yung Gravy: Voluptuous Voyage Tour,Yung Gravy,2025-11-25,20:00:00,The Sylvee,Madison,United States Of America,https://www.ticketmaster.com/yung-gravy-voluptuous-voyage-tour-madison-wisconsin-11-25-2025/event/070062E7DF4F1B90
1778vxG6GwIE0aY,Trivium: Ascend Above The Ashes Tour,Trivium,2025-11-25,19:30:00,Grey Eagle Event Centre,Calgary,Canada,https://www.ticketmaster.ca/trivium-ascend-above-the-ashes-tour-calgary-alberta-11-25-2025/event/110062CCA89E4270
1AvjZbUGknYFGNw,Piano Man,Piano Man,2025-11-25,18:30:00,V Theater at Planet Hollywood Inside the Miracle Mile Mall,Las Vegas,United States Of America,https://www.ticketmaster.com/piano-man-las-vegas-nevada-11-25-2025/event/1700636AB020C8F2
rZ7HnEZ1AKPpe7,"Ken Peplowski Quartet ""Ken's American Songbook""",Ken Peplowski,2025-11-25,21:30:00,Birdland Jazz Club,New York,United States Of America,https://www.ticketweb.com/event/ken-peplowski-quartet-kens-american-birdland-jazz-club-tickets/13956084
rZ7HnEZ1Afb3PS,Indie 900 Jam,,2025-11-25,21:30:00,Lil' Indies,Orlando,United States Of America,https://www.ticketweb.com/event/indie-900-jam-lil-indies-tickets/14612973
rZ7HnEZ1AffO1K,Two-Step Tuesday with Western Edition and Dance Lessons,,2025-11-25,18:30:00,Showdown Saloon,Portland,United States Of America,https://www.ticketweb.com/event/two-step-tuesday-with-western-showdown-saloon-tickets/14520293
